Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),year,month,day,dayofweek,quarter,week_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,Is_Holiday,Is_Functioning_Day,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Temp_Humidity,Temp_WindSpeed,Humidity_Wind,Comfort_Index,Is_Weekend,Is_Rush_Hour,Is_Night,Is_NonWorking_Day,Hour_Temperature,Hour_Humidity,Hour_Visibility,Winter_Temperature,Spring_Temperature,Summer_Temperature,Autumn_Temperature,Bad_Weather,Extreme_Temp
691,2,28.5,68,1.1,1839,22.0,0.0,0.0,0.0,2018,8,11,5,3,32,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1938.0,31.35,74.80000000000001,25.630000000000003,1,0,1,1,57.0,136,3678,0.0,0.0,28.5,0.0,0,0
441,3,27.9,69,0.8,2000,21.6,0.0,0.0,0.0,2018,8,11,5,3,32,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1925.1,22.32,55.2,25.09,1,0,1,1,83.69999999999999,207,6000,0.0,0.0,27.9,0.0,0,0
266,4,27.4,69,1.0,2000,21.2,0.0,0.0,0.0,2018,8,11,5,3,32,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1890.6,27.4,69.0,24.8,1,0,1,1,109.6,276,8000,0.0,0.0,27.4,0.0,0,0
263,5,26.9,69,0.7,2000,20.7,0.0,0.0,0.0,2018,8,11,5,3,32,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1856.1,18.83,48.3,24.61,1,0,1,1,134.5,345,10000,0.0,0.0,26.9,0.0,0,0
355,6,26.5,69,0.8,2000,20.3,0.0,0.0,0.0,2018,8,11,5,3,32,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1828.5,21.200000000000003,55.2,24.389999999999997,1,0,0,1,159.0,414,12000,0.0,0.0,26.5,0.0,0,0
425,7,26.7,67,0.8,2000,20.0,0.13,0.0,0.0,2018,8,11,5,3,32,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1788.8999999999999,21.36,53.6,25.09,1,1,0,1,186.9,469,14000,0.0,0.0,26.7,0.0,0,0
647,8,28.0,60,1.0,2000,19.5,0.91,0.0,0.0,2018,8,11,5,3,32,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1680.0,28.0,60.0,27.8,1,1,0,1,224.0,480,16000,0.0,0.0,28.0,0.0,0,0
672,9,29.7,58,1.3,1955,20.5,1.68,0.0,0.0,2018,8,11,5,3,32,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1722.6,38.61,75.4,29.189999999999998,1,0,0,1,267.3,522,17595,0.0,0.0,29.7,0.0,0,0
643,10,31.3,53,1.8,2000,20.5,2.34,0.0,0.0,2018,8,11,5,3,32,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1658.9,56.34,95.4,31.39,1,0,0,1,313.0,530,20000,0.0,0.0,31.3,0.0,0,0
766,11,31.5,54,2.5,1918,21.0,1.78,0.0,0.0,2018,8,11,5,3,32,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1701.0,78.75,135.0,31.049999999999997,1,0,0,1,346.5,594,21098,0.0,0.0,31.5,0.0,0,0
759,12,33.2,50,2.3,2000,21.3,2.84,0.0,0.0,2018,8,11,5,3,32,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1660.0000000000002,76.36,114.99999999999999,33.14,1,0,0,1,398.40000000000003,600,24000,0.0,0.0,33.2,0.0,0,0
830,13,34.1,45,1.5,1993,20.4,2.57,0.0,0.0,2018,8,11,5,3,32,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1534.5,51.150000000000006,67.5,35.25,1,0,0,1,443.3,585,25909,0.0,0.0,34.1,0.0,0,0
733,14,34.5,43,2.6,2000,20.0,2.37,0.0,0.0,2018,8,11,5,3,32,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1483.5,89.7,111.8,35.82999999999999,1,0,0,1,483.0,602,28000,0.0,0.0,34.5,0.0,0,0
694,15,35.0,41,1.5,2000,19.7,2.4,0.0,0.0,2018,8,11,5,3,32,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1435.0,52.5,61.5,36.900000000000006,1,0,0,1,525.0,615,30000,0.0,0.0,35.0,0.0,0,0
826,16,35.6,39,2.7,2000,19.5,1.81,0.0,0.0,2018,8,11,5,3,32,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1388.4,96.12,105.30000000000001,37.56,1,0,0,1,569.6,624,32000,0.0,0.0,35.6,0.0,0,1
1006,17,35.8,36,2.2,2000,18.3,1.58,0.0,0.0,2018,8,11,5,3,32,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1288.8,78.76,79.2,38.66,1,1,0,1,608.5999999999999,612,34000,0.0,0.0,35.8,0.0,0,1
1274,18,34.4,40,1.8,2000,18.8,0.65,0.0,0.0,2018,8,11,5,3,32,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1376.0,61.92,72.0,36.84,1,1,0,1,619.1999999999999,720,36000,0.0,0.0,34.4,0.0,0,0
1482,19,33.8,44,2.2,2000,19.8,0.3,0.0,0.0,2018,8,11,5,3,32,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1487.1999999999998,74.36,96.80000000000001,35.260000000000005,1,1,0,1,642.1999999999999,836,38000,0.0,0.0,33.8,0.0,0,0
1469,20,32.8,47,1.9,2000,19.9,0.01,0.0,0.0,2018,8,11,5,3,32,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1541.6,62.31999999999999,89.3,33.919999999999995,1,0,0,1,656.0,940,40000,0.0,0.0,32.8,0.0,0,0
1437,21,31.6,63,1.2,1980,23.6,0.0,0.0,0.0,2018,8,11,5,3,32,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1990.8000000000002,37.92,75.6,28.66,1,0,0,1,663.6,1323,41580,0.0,0.0,31.6,0.0,0,0
1351,22,31.3,53,2.3,2000,20.5,0.0,0.0,0.0,2018,8,11,5,3,32,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1658.9,71.99,121.89999999999999,31.29,1,0,1,1,688.6,1166,44000,0.0,0.0,31.3,0.0,0,0
1076,23,30.7,55,1.5,2000,20.6,0.0,0.0,0.0,2018,8,11,5,3,32,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1688.5,46.05,82.5,30.55,1,0,1,1,706.1,1265,46000,0.0,0.0,30.7,0.0,0,0
997,0,29.9,56,2.0,2000,20.1,0.0,0.0,0.0,2018,8,12,6,3,32,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1674.3999999999999,59.8,112.0,29.75,1,0,1,1,0.0,0,0,0.0,0.0,29.9,0.0,0,0
703,1,29.4,58,1.5,2000,20.2,0.0,0.0,0.0,2018,8,12,6,3,32,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1705.1999999999998,44.099999999999994,87.0,28.999999999999996,1,0,1,1,29.4,58,2000,0.0,0.0,29.4,0.0,0,0
554,2,29.0,60,1.4,2000,20.4,0.0,0.0,0.0,2018,8,12,6,3,32,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1740.0,40.599999999999994,84.0,28.22,1,0,1,1,58.0,120,4000,0.0,0.0,29.0,0.0,0,0
387,3,28.5,62,1.6,2000,20.5,0.0,0.0,0.0,2018,8,12,6,3,32,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1767.0,45.6,99.2,27.33,1,0,1,1,85.5,186,6000,0.0,0.0,28.5,0.0,0,0
260,4,28.1,63,0.8,2000,20.3,0.0,0.0,0.0,2018,8,12,6,3,32,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1770.3000000000002,22.480000000000004,50.400000000000006,26.99,1,0,1,1,112.4,252,8000,0.0,0.0,28.1,0.0,0,0
196,5,27.7,65,1.4,2000,20.5,0.0,0.0,0.0,2018,8,12,6,3,32,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1800.5,38.779999999999994,91.0,26.07,1,0,1,1,138.5,325,10000,0.0,0.0,27.7,0.0,0,0
261,6,27.2,66,0.9,2000,20.2,0.0,0.0,0.0,2018,8,12,6,3,32,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1795.2,24.48,59.4,25.619999999999997,1,0,0,1,163.2,396,12000,0.0,0.0,27.2,0.0,0,0
316,7,27.4,61,0.6,2000,19.2,0.17,0.0,0.0,2018,8,12,6,3,32,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1671.3999999999999,16.439999999999998,36.6,27.279999999999998,1,1,0,1,191.79999999999998,427,14000,0.0,0.0,27.4,0.0,0,0
520,8,28.6,54,1.1,2000,18.3,0.82,0.0,0.0,2018,8,12,6,3,32,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1544.4,31.460000000000004,59.400000000000006,29.880000000000003,1,1,0,1,228.8,432,16000,0.0,0.0,28.6,0.0,0,0
568,9,29.7,55,1.6,2000,19.6,1.44,0.0,0.0,2018,8,12,6,3,32,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1633.5,47.52,88.0,30.03,1,0,0,1,267.3,495,18000,0.0,0.0,29.7,0.0,0,0
483,10,31.6,51,2.3,1969,20.2,2.3,0.0,0.0,2018,8,12,6,3,32,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1611.6000000000001,72.67999999999999,117.3,32.04,1,0,0,1,316.0,510,19690,0.0,0.0,31.6,0.0,0,0
526,11,32.8,49,2.8,2000,20.6,2.87,0.0,0.0,2018,8,12,6,3,32,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1607.1999999999998,91.83999999999999,137.2,33.13999999999999,1,0,0,1,360.79999999999995,539,22000,0.0,0.0,32.8,0.0,0,0
670,12,33.8,44,2.0,1899,19.8,2.72,0.0,0.0,2018,8,12,6,3,32,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1487.1999999999998,67.6,88.0,35.300000000000004,1,0,0,1,405.59999999999997,528,22788,0.0,0.0,33.8,0.0,0,0
704,13,34.0,47,1.4,2000,21.0,2.24,0.0,0.0,2018,8,12,6,3,32,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1598.0,47.599999999999994,65.8,34.62,1,0,0,1,442.0,611,26000,0.0,0.0,34.0,0.0,0,0
697,14,35.0,45,2.2,1957,21.2,2.73,0.0,0.0,2018,8,12,6,3,32,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1575.0,77.0,99.00000000000001,35.56,1,0,0,1,490.0,630,27398,0.0,0.0,35.0,0.0,0,0
820,15,34.9,46,2.0,2000,21.5,1.54,0.0,0.0,2018,8,12,6,3,32,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1605.3999999999999,69.8,92.0,35.25,1,0,0,1,523.5,690,30000,0.0,0.0,34.9,0.0,0,0
959,16,34.1,47,2.5,2000,21.1,0.61,0.0,0.0,2018,8,12,6,3,32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1602.7,85.25,117.5,34.45,1,0,0,1,545.6,752,32000,0.0,0.0,34.1,0.0,0,0
1156,17,33.7,48,2.3,2000,21.1,0.41,0.0,0.0,2018,8,12,6,3,32,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1617.6000000000001,77.51,110.39999999999999,33.99,1,1,0,1,572.9000000000001,816,34000,0.0,0.0,33.7,0.0,0,0
1225,18,33.4,49,1.6,1971,21.2,0.25,0.0,0.0,2018,8,12,6,3,32,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1636.6,53.44,78.4,33.68,1,1,0,1,601.1999999999999,882,35478,0.0,0.0,33.4,0.0,0,0
1117,19,32.0,76,2.1,692,27.2,0.1,1.0,0.0,2018,8,12,6,3,32,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2432.0,67.2,159.6,24.78,1,1,0,1,608.0,1444,13148,0.0,0.0,32.0,0.0,1,0
1208,20,29.4,86,1.1,1194,26.8,0.03,4.0,0.0,2018,8,12,6,3,32,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2528.4,32.34,94.60000000000001,20.68,1,0,0,1,588.0,1720,23880,0.0,0.0,29.4,0.0,1,0
1337,21,28.9,83,0.3,1449,25.7,0.0,0.0,0.0,2018,8,12,6,3,32,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2398.7,8.67,24.9,21.49,1,0,0,1,606.9,1743,30429,0.0,0.0,28.9,0.0,0,0
1127,22,28.8,79,0.2,1604,24.7,0.0,0.0,0.0,2018,8,12,6,3,32,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2275.2000000000003,5.760000000000001,15.8,22.66,1,0,1,1,633.6,1738,35288,0.0,0.0,28.8,0.0,0,0
707,23,28.7,81,0.4,1586,25.1,0.0,0.0,0.0,2018,8,12,6,3,32,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2324.7,11.48,32.4,21.97,1,0,1,1,660.1,1863,36478,0.0,0.0,28.7,0.0,0,0
409,0,28.4,85,1.3,1406,25.6,0.0,0.0,0.0,2018,8,13,0,3,33,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2414.0,36.92,110.5,20.439999999999998,0,0,1,0,0.0,0,0,0.0,0.0,28.4,0.0,0,0
231,1,28.2,88,0.2,929,26.0,0.0,1.0,0.0,2018,8,13,0,3,33,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2481.6,5.640000000000001,17.6,19.66,0,0,1,0,28.2,88,929,0.0,0.0,28.2,0.0,1,0
212,2,28.1,78,0.9,1191,23.8,0.0,0.0,0.0,2018,8,13,0,3,33,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2191.8,25.290000000000003,70.2,22.47,0,0,1,0,56.2,156,2382,0.0,0.0,28.1,0.0,0,0
196,3,27.7,88,0.5,833,25.5,0.0,0.0,0.0,2018,8,13,0,3,33,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2437.6,13.85,44.0,19.349999999999998,0,0,1,0,83.1,264,2499,0.0,0.0,27.7,0.0,0,0
151,4,27.1,91,0.9,585,25.4,0.0,0.0,0.0,2018,8,13,0,3,33,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2466.1,24.39,81.9,18.07,0,0,1,0,108.4,364,2340,0.0,0.0,27.1,0.0,0,0
230,5,26.8,90,0.6,591,25.0,0.0,0.0,0.0,2018,8,13,0,3,33,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2412.0,16.08,54.0,18.279999999999998,0,0,1,0,134.0,450,2955,0.0,0.0,26.8,0.0,0,0
594,6,26.7,89,0.6,615,24.7,0.0,0.0,0.0,2018,8,13,0,3,33,1.0,6.123233995736766e-17,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2376.2999999999997,16.02,53.4,18.529999999999998,0,0,0,0,160.2,534,3690,0.0,0.0,26.7,0.0,0,0
1065,7,27.0,86,0.9,718,24.4,0.22,0.0,0.0,2018,8,13,0,3,33,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2322.0,24.3,77.4,19.52,0,1,0,0,189.0,602,5026,0.0,0.0,27.0,0.0,0,0
1657,8,28.0,78,1.1,865,23.7,0.74,0.0,0.0,2018,8,13,0,3,33,0.8660254037844387,-0.49999999999999983,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2184.0,30.800000000000004,85.80000000000001,22.380000000000003,0,1,0,0,224.0,624,6920,0.0,0.0,28.0,0.0,0,0
903,9,29.4,74,2.0,917,24.2,1.18,0.0,0.0,2018,8,13,0,3,33,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2175.6,58.8,148.0,24.1,0,0,0,0,264.59999999999997,666,8253,0.0,0.0,29.4,0.0,0,0
639,10,30.6,67,0.7,1354,23.7,1.2,0.0,0.0,2018,8,13,0,3,33,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2050.2000000000003,21.419999999999998,46.9,27.060000000000002,0,0,0,0,306.0,670,13540,0.0,0.0,30.6,0.0,0,0
677,11,31.7,58,1.1,1584,22.4,1.27,0.0,0.0,2018,8,13,0,3,33,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1838.6,34.870000000000005,63.800000000000004,30.23,0,0,0,0,348.7,638,17424,0.0,0.0,31.7,0.0,0,0
724,12,33.4,54,2.6,1648,22.8,2.09,0.0,0.0,2018,8,13,0,3,33,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1803.6,86.84,140.4,31.98,0,0,0,0,400.79999999999995,648,19776,0.0,0.0,33.4,0.0,0,0
698,13,33.0,54,1.7,1458,22.4,1.23,0.0,0.0,2018,8,13,0,3,33,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1782.0,56.1,91.8,31.959999999999997,0,0,0,0,429.0,702,18954,0.0,0.0,33.0,0.0,0,0
651,14,33.6,55,1.1,1375,23.3,0.94,0.0,0.0,2018,8,13,0,3,33,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1848.0,36.96000000000001,60.50000000000001,32.08,0,0,0,0,470.40000000000003,770,19250,0.0,0.0,33.6,0.0,0,0
709,15,34.0,51,1.8,1508,22.4,0.98,0.0,0.0,2018,8,13,0,3,33,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1734.0,61.2,91.8,33.339999999999996,0,0,0,0,510.0,765,22620,0.0,0.0,34.0,0.0,0,0
901,16,33.5,52,2.2,1804,22.2,0.91,0.0,0.0,2018,8,13,0,3,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1742.0,73.7,114.4,32.71,0,0,0,0,536.0,832,28864,0.0,0.0,33.5,0.0,0,0
1358,17,33.2,55,2.7,1600,22.9,0.55,0.0,0.0,2018,8,13,0,3,33,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1826.0000000000002,89.64000000000001,148.5,31.560000000000002,0,1,0,0,564.4000000000001,935,27200,0.0,0.0,33.2,0.0,0,0
2367,18,33.1,59,3.1,1726,24.0,0.72,0.0,0.0,2018,8,13,0,3,33,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1952.9,102.61000000000001,182.9,30.23,0,1,0,0,595.8000000000001,1062,31068,0.0,0.0,33.1,0.0,0,0
2036,19,32.1,60,2.3,1987,23.3,0.25,0.0,0.0,2018,8,13,0,3,33,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1926.0,73.83,138.0,29.59,0,1,0,0,609.9,1140,37753,0.0,0.0,32.1,0.0,0,0
1847,20,31.0,64,2.9,1992,23.3,0.01,0.0,0.0,2018,8,13,0,3,33,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1984.0,89.89999999999999,185.6,27.72,0,0,0,0,620.0,1280,39840,0.0,0.0,31.0,0.0,0,0
1851,21,30.4,66,1.6,2000,23.3,0.0,0.0,0.0,2018,8,13,0,3,33,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2006.3999999999999,48.64,105.60000000000001,27.08,0,0,0,0,638.4,1386,42000,0.0,0.0,30.4,0.0,0,0
1635,22,29.9,60,1.3,2000,21.2,0.0,0.0,0.0,2018,8,13,0,3,33,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1794.0,38.87,78.0,28.689999999999998,0,0,1,0,657.8,1320,44000,0.0,0.0,29.9,0.0,0,0
1086,23,29.6,63,0.1,2000,21.8,0.0,0.0,0.0,2018,8,13,0,3,33,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1864.8000000000002,2.9600000000000004,6.300000000000001,27.88,0,0,1,0,680.8000000000001,1449,46000,0.0,0.0,29.6,0.0,0,0
872,0,29.3,68,1.6,2000,22.7,0.0,0.0,0.0,2018,8,14,1,3,33,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1992.4,46.88,108.80000000000001,25.93,0,0,1,0,0.0,0,0,0.0,0.0,29.3,0.0,0,0
681,1,28.9,71,1.2,1982,23.1,0.0,0.0,0.0,2018,8,14,1,3,33,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2051.9,34.68,85.2,24.91,0,0,1,0,28.9,71,1982,0.0,0.0,28.9,0.0,0,0
467,2,28.6,70,1.5,2000,22.5,0.0,0.0,0.0,2018,8,14,1,3,33,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2002.0,42.900000000000006,105.0,25.0,0,0,1,0,57.2,140,4000,0.0,0.0,28.6,0.0,0,0
345,3,28.4,73,1.4,1990,23.0,0.0,0.0,0.0,2018,8,14,1,3,33,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,2073.2,39.76,102.19999999999999,24.019999999999996,0,0,1,0,85.19999999999999,219,5970,0.0,0.0,28.4,0.0,0,0
209,4,28.1,71,0.4,2000,22.3,0.0,0.0,0.0,2018,8,14,1,3,33,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1995.1000000000001,11.240000000000002,28.400000000000002,24.67,0,0,1,0,112.4,284,8000,0.0,0.0,28.1,0.0,0,0
254,5,27.9,71,0.3,2000,22.1,0.0,0.0,0.0,2018,8,14,1,3,33,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1980.8999999999999,8.37,21.3,24.59,0,0,1,0,139.5,355,10000,0.0,0.0,27.9,0.0,0,0
643,6,27.8,71,0.1,2000,22.0,0.0,0.0,0.0,2018,8,14,1,3,33,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1973.8,2.7800000000000002,7.1000000000000005,24.580000000000002,0,0,0,0,166.8,426,12000,0.0,0.0,27.8,0.0,0,0
1097,7,27.9,71,0.4,2000,22.1,0.13,0.0,0.0,2018,8,14,1,3,33,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1980.8999999999999,11.16,28.400000000000002,24.57,0,1,0,0,195.29999999999998,497,14000,0.0,0.0,27.9,0.0,0,0
1708,8,29.3,63,0.9,1810,21.5,0.76,0.0,0.0,2018,8,14,1,3,33,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,1,False,False,True,False,1845.9,26.37,56.7,27.57,0,1,0,0,234.4,504,14480,0.0,0.0,29.3,0.0,0,0
